cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
103538	320.2301504844722	10.0021925	2660		
82199	320.2302929425932	8.242438	-1		
80339	320.2428838396606	8.018748	-1		
75705	320.24289506003504	7.4998703	-1		
83983	320.24300321154533	8.441849	78		
113248	320.2561292448032	10.562416	-1		
93839	320.2583130580629	9.365002	2475		
69640	320.2584479455268	6.942167	-1		
80163	320.2584507337583	8.008842	-1		
79465	320.29466730652234	7.933917	-1		
75574	320.29469458650925	7.4863153	1393		
75938	320.29470297505804	7.5495076	1393		
81397	320.29472651469723	8.135108	-1		
76644	320.2947403223717	7.5906096	1393		
88171	320.29477686960524	8.856237	3099		
78008	320.294784350862	7.742471	1393		
102823	320.3312347094125	9.918212	-1	102823.0	5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpentanoic acid
2718	320.716552092824	0.7452126	715		
19881	320.85883883414886	3.0879312	-1		
29273	321.05171282060496	3.8923805	1680		
3684	321.0580484982263	0.8092118	715		
1797	321.0580538763507	0.6502348	-1		
28762	321.0604173925197	3.8410618	1106	28762.0	Massbank:PR310999 Flavanone base + 6O
63756	321.0794001414451	6.4728174	-1	63756.0	MLS000771451
19823	321.0845756040341	3.0805511	-1		
21550	321.09632592079	3.2656484	-1		
44334	321.09642607934	5.056195	-1		
45146	321.09643699983343	5.13979	-1		
39318	321.0965409992353	4.6521196	15		
82259	321.09675113059444	8.249461	-1		
49947	321.0967570020154	5.4169326	-1		
15973	321.10794613866176	2.5995703	812		
16773	321.1079476078584	2.722813	812		
18733	321.1079805372127	2.9026594	812		
19965	321.10798732902595	3.1385484	812		
12099	321.1079985356673	1.9558876	812		
21540	321.1080197165201	3.2459915	812		
80941	321.1230141210368	8.087054	2307		
20061	321.13137001788107	3.1129763	-1		
83220	321.1318153469968	8.312987	3026		
79080	321.1319935921282	7.8456006	-1		
45117	321.13253147527564	5.1418924	-1		
81426	321.132556791963	8.149059	-1		
64728	321.1328322455551	6.528562	-1		
89142	321.13301837814737	8.965008	-1		
90956	321.1331769456973	9.12386	-1		
17555	321.1437632374072	2.8454926	10433		
9165	321.1441423891138	1.3229907	-1		
9518	321.14418930368225	1.5131626	-1		
36664	321.14449759971126	4.4829025	-1		
50172	321.1445151739765	5.444731	-1		
31175	321.14461341518	4.0307407	10433		
29537	321.14498272731794	3.9159653	358		
11212	321.1518910012141	1.8000242	-1		
17341	321.1532825941577	2.81252	-1		
64521	321.1541119488854	6.508974	-1		
29718	321.1555490121828	3.964058	560		
78031	321.1557393997864	7.746481	1894		
14527	321.1654576588202	2.3849216	3148		
12922	321.16555799376914	2.1021395	3148		
5981	321.16566174466857	0.95775014	202		
114466	321.16666142207737	10.633313	831		
73085	321.16862076858297	7.2500033	557		
79884	321.16891866844355	8.017776	-1		
85172	321.1689232266965	8.571704	-1		
90076	321.1689771723416	9.054743	-1		
92470	321.16909136294265	9.230417	-1		
96760	321.16915613632284	9.56737	3778		
99198	321.1692012521415	9.715737	3778		
64808	321.1692605016604	6.5148096	497		
53707	321.1694304593288	5.6960044	497		
40095	321.18071189358284	4.682616	5181		
81639	321.1808280958995	8.16421	1671		
80204	321.1808551924105	8.003585	1671		
79192	321.1809247301279	7.821796	1671		
62569	321.18094601749686	6.3803983	-1		
29328	321.18122172881334	3.898527	6112		
108333	321.2049645812306	10.29246	78		
106324	321.20502467544185	10.239578	8845		
112209	321.20502614607204	10.514252	-1		
104684	321.205231482376	10.072562	3231		
87497	321.20525265812097	8.799602	-1		
98149	321.2053620648636	9.67757	-1		
91872	321.2053809486919	9.20098	2021		
84066	321.2056861159855	8.470184	-1		
82661	321.20578261856843	8.288922	-1		
75896	321.2058006764809	7.5401673	1360		
124537	321.2060591367917	11.119568	1989		
81895	321.21215835076134	8.208534	23		
117734	321.22337664404705	10.841206	6340		
121375	321.2238372998541	11.003706	-1		
102345	321.226759140251	9.9778385	-1		
88419	321.22704673705056	8.888009	15	88419.0	5-(3-methyl-4-propoxybenzyl)-2-(methylsulfanyl)-4,6-pyrimidinediol
62377	321.2271271886416	6.364991	-1		
36510	321.22816695332267	4.4514446	2507		
37982	321.22819944113326	4.5379605	2507		
35562	321.22821186355765	4.4025083	2507		
96123	321.2418517942985	9.544497	8429		
102737	321.24190645647167	10.00669	-1		
99739	321.24192068201575	9.728038	-1		
115151	321.2420201848184	10.667526	8148		
112302	321.2420224802403	10.520876	8429		
92584	321.24202752643475	9.25937	-1		
104719	321.24206668599453	10.074316	78		
120419	321.2420775075137	10.94557	2310		
107233	321.24210730022014	10.293084	-1		
128555	321.24218103459685	11.387325	-1		
54513	321.2423403479423	5.764427	3458		
57178	321.24237308328696	6.0119476	-1		
75902	321.2428868444995	7.5018983	3458		
108386	321.26313372299313	10.27379	3231		
102535	321.2633152177132	10.050315	3370		
81431	321.2632662923573	8.134604	9204		
105457	321.26336719892225	10.13217	78		
1973	322.0542406748331	0.65973157	-1		
4334	322.05433953574465	0.8603695	-1		
42285	322.091807792242	4.883506	1664		
39950	322.0919545089405	4.7014346	2750		
30254	322.0919816662454	3.9632964	1664		
33826	322.092047163279	4.2519393	1664	33826.0	3-hydroxynonanoyl phenylalanine [M+H]+
7029	322.10312720277625	1.1145225	-1		
92946	322.104895206515	9.253759	-1		
88028	322.1050362486179	8.823035	-1		
4423	322.1134094182077	0.87343395	-1		
63545	322.1281865910676	6.4465594	-1	63545.0	AKOS015261151
52855	322.1282680673763	5.63325	-1		
15791	322.1495038416816	2.5595415	-1		
21815	322.1495655191559	3.251443	-1		
9396	322.14956694572044	1.4396695	471		
11982	322.1496135735461	1.9443375	6597		
10337	322.1496683599152	1.6563886	471		
78054	322.15923016190845	7.7486305	-1		
58866	322.1642652846224	6.1147547	-1		
73077	322.1643162471555	7.245424	-1		
76889	322.16435853307604	7.643763	-1		
74389	322.1645158330302	7.318897	-1		
7031	322.164972350631	1.1180314	-1		
22317	322.1650916341363	3.3125656	-1		
29492	322.1759058325589	3.919338	-1		
15663	322.1760504961228	2.5615077	1330		
60746	322.1844641687689	6.24814	3462		
44569	322.18579928698944	5.06791	-1		
20661	322.18589614879886	3.2023053	471		
69554	322.1858958625771	6.9323916	-1		
74280	322.1859357161218	7.3464875	-1		
66494	322.18603027550097	6.6814675	861		
22576	322.18603649705204	3.3472192	471		
18482	322.18650343812925	2.9208252	471		
6411	322.18691951735144	1.0491683	5635	6411.0	Spectral Match to Arg-Phe from NIST14
92504	322.2007534040069	9.245048	528		
73265	322.20089456573135	7.267585	7286		
30247	322.2012196532671	3.9750066	-1		
45638	322.2012197214228	5.1699533	6157		
52388	322.2013547693868	5.6402793	6157		
96340	322.2037662092273	9.575793	-1		
102458	322.22216095634343	9.957126	-1		
110045	322.2221781188592	10.389097	1405		
89649	322.22219722743444	9.004888	1028		
85194	322.2222989896343	8.569446	-1		
94193	322.22231526125086	9.39616	16		
84105	322.22233251124464	8.452701	-1		
65812	322.2223700298516	6.611998	-1		
88334	322.23007859626347	8.886628	1257		
93597	322.23735857536235	9.372104	894		
83042	322.2374117270176	8.300667	7913		
75509	322.2374518527659	7.4812665	-1		
85293	322.2374681979644	8.498021	7913		
67428	322.23755484700104	6.7581205	-1		
89797	322.2376028268748	9.0445795	-1		
107877	322.24584312019186	10.289699	-1		
90714	322.25302636854025	9.1841955	-1		
90285	322.25301923048283	9.113236	-1		
95227	322.2531669508886	9.44639	-1		
87040	322.25884307297906	8.750442	936		
78326	322.2590077086969	7.7050843	2415		
97685	322.2589847857698	9.649099	-1		
105236	322.26678760940564	10.131037	625		
112206	322.2738723210341	10.529863	7868	112206.0	Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14
77474	322.2739302577	7.692195	-1		
105172	322.2948321171936	10.109427	625		
121085	322.2949198082982	10.98934	78		
115428	322.2949711517344	10.696915	78		
123658	322.2950119557495	11.090161	1133		
101827	322.3104491874572	9.922618	947		
22162	322.6899307578902	3.3013778	-1		
3157	322.71389363587974	0.7650411	715		
3197	322.8289160941276	0.7606832	4984		
40925	322.97628241108134	4.794121	-1		
29183	323.04960620939977	3.8900142	1680		
88827	323.0549610765526	8.9318	-1		
91547	323.0680183202607	9.170716	9281		
53368	323.0738376075814	5.680463	6015		
50038	323.07392597741256	5.4439173	6015		
12754	323.07539438127384	2.0670915	-1		
21618	323.07557255138687	3.2259421	-1		
11712	323.0757080597174	1.9316432	-1		
29179	323.07609742363854	3.8883626	-1		
80271	323.08932785239705	8.025056	-1		
85892	323.09052345396566	8.664074	-1		
65017	323.0905902980266	6.5632577	-1		
31876	323.09508922090595	4.0757246	-1		
7443	323.09968522536684	1.1411514	-1		
28251	323.102649049639	3.7833204	-1		
87929	323.10825073353624	8.829924	-1		
27825	323.11222299712523	3.7639534	-1		
50679	323.11249326667496	5.4670544	-1		
84379	323.11279161035736	8.485928	-1		
7218	323.12358919942903	1.1266799	-1		
17751	323.12366294186046	2.8671665	-1		
19677	323.1237266196701	3.0406816	-1		
121662	323.12452697464425	11.023226	-1		
106003	323.12582685828426	10.165837	-1		
104960	323.1267732053324	10.077448	-1		
102524	323.1271141891159	9.976243	512		
57341	323.12749851959	6.0150495	512		
86844	323.12752907877046	8.726352	2034		
85050	323.12756515118565	8.544465	512		
39416	323.1319242965849	4.658603	4376		
33717	323.13228749301635	4.251163	4376		
94904	323.1467519480896	9.443571	842	94904.0	(5E)-2-heptyl-3,4,7-trihydroxy-2,3,4,7,8,9-hexahydrooxecin-10-one
93629	323.1468160139545	9.358594	-1		
92352	323.14698467958254	9.2596855	2024		
85372	323.1473439141138	8.6003685	165		
83817	323.1474667462353	8.429052	165		
59641	323.14804277692485	6.1970587	-1		
60690	323.1480568552196	6.2534003	-1		
62959	323.1481046678485	6.393273	-1		
36662	323.1482949745738	4.5055313	-1		
52458	323.1483925559005	5.6315403	497		
49774	323.1484613210492	5.4336414	497		
24546	323.1601192043199	3.4788256	-1		
39785	323.1602085015396	4.6572165	441		
33842	323.1602123235285	4.2425513	-1		
37661	323.1602144737868	4.5179644	-1		
42354	323.1602174715583	4.8654656	441		
17576	323.1605265190396	2.8151455	-1		
88600	323.1619424594174	8.909523	-1		
35686	323.17004520902464	4.3832135	-1		
64755	323.1762253467019	6.5415034	-1		
324	323.1812445903276	0.5972227	105		
95242	323.1840542792621	9.431147	-1		
112511	323.18401579070525	10.527141	-1		
92534	323.18422098496325	9.251086	2024		
99422	323.1844406810234	9.732167	-1		
66658	323.18446101924764	6.7137604	-1		
79925	323.18451637802013	8.025384	-1		
80755	323.18452127422574	8.077881	557		
65362	323.18463095800473	6.566938	-1		
68012	323.1846864510745	6.8067093	3154		
70208	323.18470066535474	7.012887	3458		
87781	323.18472272676763	8.770419	5367		
71499	323.18477288762364	7.078228	-1		
106679	323.18487156476147	10.209024	193		
75490	323.18487603434147	7.449148	8617		
72206	323.1848851775185	7.1308894	-1		
63249	323.18498901746955	6.427898	3154		
58384	323.1850965732203	6.069165	497		
59734	323.18515032146973	6.2110796	497		
69485	323.1885229626675	6.931466	-1		
53532	323.1963536451405	5.701356	-1		
39865	323.1964183644299	4.636365	1698		
82464	323.1967284268439	8.27115	3702		
65009	323.206292839787	6.539476	-1		
56067	323.20640947229464	5.898417	1777		
55139	323.20644130455486	5.8360257	1777		
54224	323.2064659020393	5.7432184	1777		
53474	323.2065287140563	5.6910095	1777		
104093	323.22103929618027	10.036716	2705		
101692	323.22105570322714	9.9098	2274		
116031	323.2212012019254	10.783892	-1		
97004	323.22131958463524	9.615052	823		
99029	323.22132811465434	9.70751	-1		
112939	323.2213308233692	10.523587	-1		
109772	323.2213577520368	10.363565	-1		
108175	323.22136313002216	10.311985	3002		
118101	323.2213658546674	10.827314	7681		
75027	323.2213753244343	7.4059415	-1		
93127	323.22137412092553	9.287468	1360		
94490	323.22141105701104	9.413733	1360		
90177	323.221489167162	9.030098	-1		
73367	323.22149629391697	7.2741976	-1		
86660	323.221512292589	8.728385	823		
84545	323.22179781824497	8.465703	1360		
79089	323.2327681671184	7.866961	6885		
51767	323.2328185511	5.600023	-1		
106203	323.2332487886772	10.221089	79		
125659	323.2351229226724	11.212263	1926		
123655	323.23519553290845	11.138647	1926		
121195	323.2353662548968	11.023355	1926		
127937	323.2353937443442	11.358456	1926		
141842	323.23540473449884	11.925385	1926		
132144	323.2355817796526	11.494525	1926		
129573	323.23562011863675	11.403522	1926		
124866	323.239313074167	11.130072	1170		
81559	323.2426767384671	8.149568	141		
119688	323.2579255875012	10.91338	2881		
84400	323.2579845569883	8.483455	-1		
69585	323.25798620030247	6.924131	-1		
72219	323.25801011270585	7.087397	2747		
73790	323.2580141623422	7.3072042	2747		
60665	323.2580462196244	6.2390437	2747		
52428	323.2580549263421	5.6173544	-1		
61246	323.25806176179725	6.282127	2747		
57830	323.2580647041101	6.05858	2747		
87148	323.2617801187712	8.750934	-1		
96199	323.269264826181	9.546507	4741		
115411	323.2983209599358	10.69416	-1		
82127	324.0841045823876	8.232735	-1		
82660	324.0841423835598	8.280169	-1		
47649	324.10602212371055	5.285662	-1		
23009	324.10710458297893	3.3795865	-1		
31260	324.1074753717768	4.0203733	3291		
35720	324.1076375871024	4.359691	-1		
12577	324.10841698249845	2.0631862	7312		
74474	324.122774580702	7.368062	-1		
22251	324.1229310940219	3.3082395	-1		
33287	324.12311720933445	4.1890826	9544		
48172	324.1231364779645	5.332586	-1		
51398	324.1232632048148	5.6004696	-1		
8079	324.1287645386063	1.1967083	465		
16459	324.1292552484857	2.6858222	3050		
75851	324.1294877377494	7.5140467	-1		
62417	324.1438068035389	6.3722024	-1		
29523	324.14400937199053	3.9345334	471		
28480	324.14403834055406	3.776693	471		
26700	324.144081520525	3.7019618	471		
19907	324.1440947685186	3.1275342	471		
22932	324.1649096542674	3.3667152	-1		
30213	324.1649711480001	3.980948	-1		
1772	324.1653086170357	0.64248157	2865		
10977	324.1653696131393	1.7313737	2865		
14300	324.1654786936839	2.3546994	-1		
4515	324.165501767248	0.8753575	2865		
6633	324.1656077818095	1.0377499	2865		
36548	324.1665197713698	4.4565716	-1		
68424	324.17982906359515	6.8631163	519		
73522	324.1799201980882	7.272449	-1		
106246	324.17995314260827	10.203472	9112		
59115	324.18000392548674	6.175899	-1		
61928	324.1800503666319	6.330719	519		
53612	324.18009184345664	5.6881638	519		
49561	324.180286695888	5.421229	-1		
43815	324.18038770057905	5.0207424	-1		
10849	324.1805093775988	1.7327673	-1		
2023	324.18050950251217	0.6785541	2865		
7085	324.1805201806541	1.1497415	-1		
13204	324.1805307533565	2.1531086	-1		
8309	324.1805417754134	1.2585866	-1		
31517	324.1915114562644	4.061272	-1		
56786	324.19158516989535	5.9578314	7212		
26904	324.1916679681824	3.703274	3000		
78188	324.19917860315434	7.7701554	-1		
64472	324.20156809765217	6.5066757	861		
63083	324.2015904787757	6.4607196	861		
28599	324.2016063998325	3.8292313	-1		
30951	324.2016137720862	3.9903688	-1		
78044	324.20732450218367	7.7505836	2351		
77926	324.2161947857004	7.770075	6103		
83202	324.2166456713379	8.345895	2381	83202.0	Jasmonoyl-S-Isoleucine CollisionEnergy:205060
50396	324.2171374114791	5.4599857	2759		
101977	324.2236671250286	9.920879	1555		
107217	324.22498911139854	10.266329	3002		
94513	324.22524992152404	9.414415	-1		
28981	324.2280048496541	3.8770077	2365		
55737	324.2379290727733	5.8749804	294		
58646	324.23797380477566	6.09215	-1		
95426	324.2380355266119	9.488569	-1		
88379	324.2433333569237	8.879099	-1		
111377	324.25102492755457	10.476593	-1		
121650	324.2530558581619	11.015849	-1		
66097	324.253193856248	6.6509433	-1		
71267	324.26171877183685	7.083832	-1		
94048	324.2683252557258	9.430039	294		
92732	324.26839654872884	9.269958	-1		
91572	324.26841655154504	9.229269	-1		
95241	324.26845166311136	9.477157	-1		
97439	324.26852096329367	9.600109	-1		
95886	324.2685459086014	9.517705	-1		
80201	324.2743327935609	8.006783	-1		
93680	324.2744880953361	9.357311	294		
98486	324.2745579090011	9.701608	78		
101733	324.2745788669058	9.916887	141		
117044	324.2894665255407	10.738198	4664	117044.0	Spectral Match to Linoleoyl ethanolamide from NIST14
142804	324.3259756731232	11.968243	1841		
139536	324.3260053027475	11.84756	3820	139536.0	amylamine-C16:1
3343	324.82640654030246	0.7666988	4984		
4243	324.92504407965174	0.85329515	972		
41166	324.9738598020911	4.794427	-1		
41518	325.0456593843448	4.837936	1690		
73436	325.0683749733175	7.2776155	4630		
94526	325.0705965139496	9.42514	3816		
41951	325.081754370726	4.843003	1690		
38410	325.0818146861165	4.600015	1690		
44845	325.08182829109586	5.08774	1690		
7266	325.0912331837681	1.148379	-1		
32089	325.0915893089481	4.0672755	2927		
18784	325.091890929233	2.9241297	-1		
20096	325.0919395806303	3.1483366	2927		
24352	325.09199560063576	3.4588196	2927		
74208	325.09629481460667	7.348766	796		
80729	325.0964071523583	8.0595875	796		
70049	325.0964172160485	6.9777975	796		
71094	325.0964248173744	7.0219073	796		
83209	325.1060288701815	8.331657	-1		
84240	325.10598117466594	8.475765	998		
72616	325.1064166183209	7.2016816	-1		
80732	325.10647001239795	8.06503	-1		
79616	325.10652119245304	7.9578056	-1		
93176	325.106791706043	9.299558	6549		
21401	325.1068246375706	3.2447455	9201		
78269	325.10689704571075	7.7910705	1817		
87808	325.1069109857626	8.800785	-1		
60522	325.10705205714146	6.237239	1544		
50173	325.1072197093775	5.449495	1544		
24016	325.107741934666	3.4237027	9201		
15049	325.1128272808831	2.4163985	-1		
1650	325.1129344301556	0.6273706	2348	1650.0	Spectral Match to .beta.-Gentiobiose from NIST14
4080	325.1130727179468	0.83954924	2348	4080.0	Spectral Match to .beta.-Gentiobiose from NIST14
5681	325.1132026582215	0.9112374	1620		
69534	325.127615352468	6.9378924	723		
68077	325.1277194087669	6.8114786	723		
17395	325.1277933076107	2.818697	-1		
66110	325.1278240875567	6.6387773	991		
65084	325.1278490513291	6.5535765	991		
63956	325.12802662403965	6.454644	991		
16471	325.13200535273023	2.681228	2419		
28641	325.1394913900329	3.823394	2931		
34586	325.139508523742	4.2661724	-1		
18917	325.13951004049807	2.9437869	7733		
18133	325.1395125435327	2.9026968	-1		
16982	325.13957364753173	2.7519758	3148		
26557	325.1396656193442	3.6413155	2931		
73504	325.1431388561863	7.2878714	4630		
111884	325.1434006004246	10.494221	1097		
102934	325.1435893572175	9.973672	-1		
32993	325.1475385951455	4.1735034	4376		
31628	325.1494970609654	4.0621257	959		
51501	325.1542970030169	5.5446057	-1		
85533	325.1628827017244	8.608185	165		
84683	325.1628759877424	8.526617	-1		
93709	325.16303634693344	9.374062	-1		
84153	325.16311296161064	8.462477	165		
78645	325.16318297650463	7.8262205	-1		
80881	325.16327706818583	8.085416	1311		
77079	325.1635678299905	7.6774797	-1		
90008	325.16375586773586	9.050193	9658		
69204	325.1639036998176	6.8905387	882		
64193	325.1639960571151	6.444237	-1		
65811	325.1639979313265	6.584758	-1		
60351	325.1639939263666	6.233151	-1		
55334	325.16411853139743	5.869613	7168		
19432	325.1754618897464	3.0315526	-1		
79521	325.1756777157747	7.9163055	-1		
78283	325.1757969832872	7.791917	-1		
81503	325.1778309935137	8.141652	-1		
34632	325.18578264155906	4.30597	15		
33214	325.1858066546507	4.2164135	2928		
36588	325.1859634175201	4.46267	2059		
17989	325.1868863391639	2.8617797	1538		
117680	325.1924662546241	10.810226	-1		
99860	325.19993937132455	9.756897	-1		
83985	325.199962777977	8.449374	4539	83985.0	Z1316668296
96434	325.2003632668528	9.561941	-1		
94518	325.2005299849843	9.435491	-1		
92486	325.2005413662316	9.2561655	-1		
77726	325.20068158361875	7.710032	-1		
86125	325.20070213491306	8.697961	-1		
87238	325.20071719400744	8.7403555	-1		
90377	325.20072701958026	9.043102	-1		
52507	325.2008175714781	5.630683	151		
80214	325.2008180595412	8.041639	-1		
54707	325.20081992442454	5.780097	151		
81493	325.20082567250614	8.115523	151		
56539	325.20084078311527	5.8859496	6961		
68421	325.20083787711104	6.833771	-1		
82381	325.2008442368451	8.270857	151		
66434	325.2008482665953	6.6966405	-1		
69923	325.20085123033687	6.987878	-1		
105698	325.2008698236366	10.147747	771		
49985	325.2010296947026	5.452809	164		
35930	325.212101561532	4.405184	2365		
57015	325.21219087084984	5.9722314	-1		
105743	325.2151916007795	10.188985	504		
106641	325.215390023786	10.276927	504		
115644	325.21549393608825	10.772983	-1		
113398	325.2159397193159	10.537784	-1		
84760	325.2161288135155	8.527206	-1		
39179	325.2220186662636	4.7011127	1464		
41349	325.2220303307336	4.805176	294		
112315	325.22735535001505	10.528392	-1		
64910	325.22742588796774	6.5385604	2723	64910.0	Massbank:TUE00282 Denatonium|N-Benzyl-2-[(2,6-dimethylphenyl)amino]-N,N-diethyl-2-oxoethanaminium
127005	325.23507906521786	11.297675	136		
123024	325.2355400744822	11.08682	136		
104122	325.23715400363506	10.047519	5630		
99250	325.2371950415388	9.695427	4330		
89217	325.2371899997956	8.991522	4330		
91953	325.23729354500915	9.225399	4330		
69879	325.24839991978814	6.9984617	460		
75905	325.2484205945251	7.4953065	10177		
74715	325.24844273424765	7.3815494	10177		
71061	325.2484483574829	7.0603824	-1		
86215	325.2485125185649	8.668463	460		
58583	325.248618130448	6.0914955	460		
56810	325.24865759456577	5.9657125	-1		
127665	325.2549906230863	11.34039	1170		
124172	325.25504139086127	11.184469	1170		
129822	325.2713816903393	11.436136	-1		
94511	325.2721586978951	9.463188	-1		
95645	325.2721804616592	9.509419	-1		
120081	325.2735375878154	10.905263	57		
68997	325.2736762176478	6.885553	2683		
71313	325.2737468996504	7.0823	-1		
97988	325.27766960585376	9.698863	-1		
135636	325.3211224101026	11.6708355	6359		
91693	326.06122224744905	9.186724	-1		
14174	326.08693836524384	2.2902563	-1		
30341	326.08703506669804	3.9825168	1485		
106975	326.0974559207737	10.235284	-1		
77636	326.10218167672656	7.69982	-1		
16051	326.1096340163084	2.6226301	15	16051.0	Valacyclovir
78049	326.111165770976	7.7604985	-1		
4031	326.123411365002	0.8705075	471		
42763	326.1416737329195	4.9248514	-1		
24529	326.14320404150715	3.4535875	373		
28645	326.1448830895314	3.80618	1385		
20072	326.14512869439574	3.117576	-1		
78052	326.14953527310763	7.7464447	3582		
79152	326.14962548790027	7.8786974	2120		
28092	326.15980375249023	3.7395256	471		
31598	326.1597939633725	4.0447607	-1		
26342	326.17097375305525	3.6521895	1538		
24729	326.1711228995633	3.4619753	8871		
46277	326.1736069086885	5.202943	-1		
20188	326.18091534763926	3.1595716	-1		
25943	326.1809220408077	3.615539	-1		
9057	326.1811604054049	1.3411586	-1		
23460	326.1811805044272	3.4026701	-1		
11017	326.1812959914281	1.7450396	-1		
74466	326.1860663584386	7.3764486	-1		
70398	326.1958124212215	7.021382	519		
7697	326.1961776892438	1.1987778	4415		
8741	326.19618429369365	1.3077483	4415		
65829	326.20700125595124	6.638679	-1		
32976	326.20721254007066	4.185281	5743		
16219	326.2073066449709	2.6135695	341		
15482	326.20734435889995	2.4967883	341		
14918	326.20734883523176	2.4383104	341		
66161	326.2097184865044	6.648037	-1		
20070	326.21709893324964	3.113685	-1		
54967	326.21712718261944	5.7858987	1413		
23132	326.21726914671206	3.3866034	-1		
46773	326.21728589868184	5.233694	1413		
53665	326.2172905243067	5.692257	1413		
48343	326.2173065534008	5.317511	1413		
17375	326.2173118947764	2.8290608	769		
21519	326.2173301464802	3.2199597	-1		
49346	326.21733715921425	5.3791375	1413		
31325	326.21735324090565	4.0155225	-1		
34747	326.21736527744315	4.313532	2832		
29648	326.2174514423457	3.9233572	429		
105979	326.2179232617572	10.210208	-1		
64943	326.2315503420064	6.5412197	2723	64943.0	Denatonium
95775	326.2322229181937	9.492369	460	95775.0	Z3527764116
102478	326.2322589933271	9.967263	-1		
89040	326.23240952255145	8.954714	460	89040.0	Z3527764116
79360	326.2324515247238	7.9719696	460	79360.0	Z3527764116
80079	326.2324643215555	8.029797	2383		
52677	326.232470525746	5.640914	3528		
84000	326.23249684796207	8.41089	10177		
69245	326.2325330236141	6.987251	69		
61168	326.2325565247039	6.2863708	3848		
59562	326.23255665105546	6.1882877	-1		
71729	326.23266803252693	7.0796027	69		
70955	326.252119845124	7.0605745	5325		
55267	326.25360231183686	5.835547	-1		
37475	326.2536622098908	4.509549	-1		
126194	326.26873483551555	11.243338	1500		
85340	326.2687676671321	8.569114	-1		
115977	326.26882482199704	10.767192	128		
103809	326.2688919330752	10.019657	-1		
77569	326.2690355451406	7.7174497	710		
19255	326.2799951344042	3.0149827	-1		
101069	326.28423144518115	9.848742	-1		
99438	326.2842570402206	9.716686	-1		
95794	326.28430319615893	9.574353	-1		
122775	326.3051579843804	11.08039	4664	122775.0	Spectral Match to N-Oleoylethanolamine from NIST14
142405	326.34171104500354	11.957695	889	142405.0	amylamine-C16:0
107055	326.37801385919107	10.243289	5695		
110965	326.37806693305726	10.402002	5695		
133470	326.3781096817019	11.57157	-1		
129666	326.3781105729768	11.441651	-1		
44815	326.7091727408928	5.092607	164		
100882	327.00801884904604	9.821302	2458		
93327	327.0080346494413	9.321082	2458	93327.0	Tris(1-chloro-2-propyl) phosphate
99814	327.0080357454206	9.725059	2458		
95070	327.008046549826	9.398735	2458		
97964	327.0080536853817	9.643909	2458		
85947	327.05000515558385	8.64741	-1		
38780	327.0581942018403	4.622001	-1		
41612	327.05894056516894	4.831636	-1		
26140	327.0642461444782	3.6317182	-1		
4398	327.06876948198845	0.8773997	-1		
10996	327.07005586044147	1.7382671	-1		
20288	327.0757103926639	3.1369314	-1		
108075	327.0779852013655	10.297603	7564	108075.0	MoNA:904060 phosphoric acid triphenyl ester
71703	327.08432445080103	7.1110888	2225		
72595	327.08439817903866	7.157428	-1		
69349	327.085047779503	6.9214926	1077		
56745	327.0860898616714	5.948941	-1		
67126	327.0861021589893	6.70857	-1		
33976	327.0862581726124	4.323055	2258		
40111	327.086409295828	4.712901	2258		
42168	327.09706376620363	4.8598304	3516		
45678	327.09747587336864	5.1571317	-1		
39112	327.0977886709771	4.6568537	-1		
39609	327.1075972311684	4.646642	15		
40881	327.11958615233	4.7798066	3142		
62091	327.12209712683455	6.3393755	-1		
100429	327.1221717778444	9.821069	7159		
83515	327.12228960686235	8.364107	-1		
64038	327.1223075287311	6.493354	1236		
72213	327.1224011645188	7.1568885	1077		
95403	327.1225750372185	9.495331	1797		
87898	327.1225851832452	8.796876	8716		
91845	327.1226854268534	9.1901865	-1		
89323	327.12270252190325	8.990684	978		
43069	327.1330666337932	4.966954	-1		
84946	327.14170334046275	8.548475	-1		
83965	327.1418119109201	8.485269	3544		
74298	327.1419863501067	7.3476443	165		
73453	327.14203017643496	7.2889414	165		
66591	327.1420947325733	6.692419	369		
71023	327.14225352019747	7.0233912	165		
60968	327.14295419061267	6.2593694	-1		
56772	327.143221140393	5.9608326	-1		
63729	327.1432532946678	6.4449964	495		
51937	327.1434167611686	5.610866	2456		
18910	327.1550304167668	2.939192	1406		
17714	327.15503105994173	2.8385818	1406		
26434	327.15524184522013	3.6343727	464		
38177	327.1556833549783	4.545127	464		
37184	327.15658829184696	4.493247	1822	37184.0	2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]butane-1,4-diol
41958	327.1574380401857	4.877804	1822	41958.0	2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]butane-1,4-diol
83880	327.1586026628447	8.446777	6578		
53622	327.1588859449858	5.698047	1822	53622.0	2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]butane-1,4-diol
105221	327.1589454693338	10.120565	7880		
106055	327.15908178997626	10.183936	7880		
97457	327.16016660620784	9.62613	-1		
77460	327.1777225120554	7.697416	-1		
78871	327.1779852626779	7.7926245	9612		
76225	327.1779166985506	7.556847	-1		
75017	327.1782483879327	7.4057508	9034		
